,price,rooms,municipality,status,floor,hasLift,size_MinMax,distance_MinMax,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,exterior_False,exterior_True,bathrooms_1,bathrooms_2,bathrooms_3
254,560.0,695.0776273114345,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.276595744680851,0.0638682573165759,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
255,600.0,689.5390471579225,697.5959787532945,701.970873786407,678.7988667568208,696.3333379576432,0.2340425531914893,0.3318738588623189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
256,720.0,689.5390471579225,706.8106482790962,701.970873786407,701.8148789373511,696.3333379576432,0.2553191489361702,0.0603761544324889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
257,750.0,704.5562854110732,706.8106482790962,701.970873786407,682.8892293349359,696.3333379576432,0.4255319148936171,0.0426851966745253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
258,750.0,689.5390471579225,706.8106482790962,701.970873786407,712.0699594988107,705.692305461913,0.2340425531914893,0.0457164128835552,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
259,750.0,695.0776273114345,706.8106482790962,701.970873786407,712.0699594988107,705.692305461913,0.7446808510638298,0.1248825625299133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
260,650.0,695.0776273114345,706.8106482790962,701.970873786407,678.7988667568208,705.692305461913,0.2659574468085106,0.0642405119387375,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
261,650.0,689.5390471579225,701.3645426202124,701.970873786407,705.544032472127,705.692305461913,0.4148936170212766,0.362576001985358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
262,670.0,704.5562854110732,688.9581124174473,701.970873786407,701.7385556407845,705.692305461913,0.5851063829787234,0.476361831492741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
263,650.0,689.5390471579225,700.6830665534904,691.5338629270304,705.544032472127,705.692305461913,0.2659574468085106,0.2162622090652864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
264,750.0,689.5390471579225,706.8106482790962,701.970873786407,705.544032472127,705.692305461913,0.1276595744680851,0.0913973729459521,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
265,725.0,689.5390471579225,706.8106482790962,686.9905878074868,682.8892293349359,681.6670657879246,0.3191489361702128,0.0953858153262545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
266,620.0,695.0776273114345,706.8106482790962,701.970873786407,710.5365065594968,705.692305461913,0.8724271670624579,0.6734192777941136,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
267,680.0,689.5390471579225,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.1595744680851063,0.0553950330597557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
268,750.0,710.948085191854,701.9964415655847,701.970873786407,678.7988667568208,705.692305461913,0.7127659574468085,0.2186730009040469,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
269,670.0,689.5390471579225,700.6830665534904,691.5338629270304,710.5365065594968,705.692305461913,0.351063829787234,0.2162622090652864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
270,600.0,710.948085191854,702.3917346259143,686.9905878074868,682.8892293349359,681.6670657879246,0.5851063829787234,0.5064967294772482,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
271,750.0,704.5562854110732,703.2303101041684,701.970873786407,712.0699594988107,696.3333379576432,0.5319148936170213,0.2203570099090635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
272,700.0,704.5562854110732,699.2127094500911,701.970873786407,701.7385556407845,696.3333379576432,0.1702127659574468,0.1656001276301562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
273,695.0,689.5390471579225,706.8106482790962,701.970873786407,710.5365065594968,705.692305461913,0.4042553191489362,0.0970698243312711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
274,710.0,689.5390471579225,688.9581124174473,701.970873786407,705.544032472127,705.692305461913,0.4893617021276596,0.4401467746795951,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
275,620.0,704.5562854110732,688.8040315010512,701.970873786407,705.544032472127,696.3333379576432,0.6382978723404256,0.8703135802031448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
276,700.0,710.948085191854,699.2127094500911,701.970873786407,710.5365065594968,696.3333379576432,0.6382978723404256,0.7218903444241577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
277,715.0,710.948085191854,701.164336565536,701.970873786407,678.7988667568208,696.3333379576432,0.7340425531914894,0.6936876251927748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
278,750.0,689.5390471579225,706.8106482790962,701.970873786407,710.5365065594968,705.692305461913,0.3191489361702128,0.1953450445819226,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
279,750.0,689.5390471579225,706.8106482790962,701.970873786407,705.544032472127,705.692305461913,0.2659574468085106,0.1461188024037013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
280,550.0,695.0776273114345,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.8724271670624579,0.6734192777941136,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
281,730.0,689.5390471579225,704.1490627464998,701.970873786407,682.8892293349359,696.3333379576432,0.4255319148936171,0.489603460195345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
282,750.0,704.5562854110732,706.8106482790962,701.970873786407,712.0699594988107,705.692305461913,0.276595744680851,0.0656940776062255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
283,700.0,689.5390471579225,701.9964415655847,701.970873786407,678.7988667568208,696.3333379576432,0.2659574468085106,0.2429227305762856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
284,680.0,704.5562854110732,701.9964415655847,690.7122731231655,678.7988667568208,705.692305461913,0.6914893617021277,0.2325705067980784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
285,600.0,689.5390471579225,706.8106482790962,701.970873786407,712.0699594988107,696.3333379576432,0.0851063829787233,0.0750713488025809,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
286,750.0,704.5562854110732,706.3158902622191,701.970873786407,710.5365065594968,696.3333379576432,0.6382978723404256,0.546186162763902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
287,700.0,689.5390471579225,703.2303101041684,701.970873786407,705.544032472127,705.692305461913,0.4468085106382978,0.2279084608157694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
288,690.0,704.5562854110732,706.8106482790962,701.970873786407,678.7988667568208,705.692305461913,0.6063829787234043,0.125857515111765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
289,700.0,689.5390471579225,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.3191489361702128,0.1358020314466523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
290,750.0,704.5562854110732,701.9964415655847,701.970873786407,702.9283352403625,705.692305461913,0.7127659574468085,0.2409019197702657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
291,735.0,689.5390471579225,700.6830665534904,701.970873786407,712.0699594988107,705.692305461913,0.3297872340425531,0.2453335224150462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
292,700.0,710.948085191854,702.5815008399666,701.970873786407,702.9283352403625,705.692305461913,0.6382978723404256,0.3118784677290695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
293,725.0,710.948085191854,700.6418476661996,701.970873786407,682.8892293349359,696.3333379576432,0.5851063829787234,0.2847570595430131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
294,733.0,704.5562854110732,702.3917346259143,701.970873786407,705.544032472127,705.692305461913,0.5148936170212767,0.5026855512027371,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
295,750.0,689.5390471579225,706.8106482790962,701.970873786407,678.7988667568208,705.692305461913,0.1702127659574468,0.0718628684877599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
296,675.0,704.5562854110732,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.5212765957446809,0.0970166450995338,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
297,650.0,704.5562854110732,694.0859112603721,701.970873786407,705.544032472127,696.3333379576432,0.6914893617021277,0.7601616648644817,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
298,730.0,689.5390471579225,706.8106482790962,701.970873786407,678.7988667568208,705.692305461913,0.3404255319148936,0.1009696346586779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
299,700.0,689.5390471579225,699.2127094500911,701.970873786407,678.7988667568208,705.692305461913,0.8191489361702128,0.4329143991633134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
300,690.0,695.0776273114345,706.8106482790962,701.970873786407,705.544032472127,705.692305461913,0.1914893617021276,0.0995337954017691,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
301,700.0,704.5562854110732,694.0859112603721,701.970873786407,710.5365065594968,696.3333379576432,0.5319148936170213,0.7619343059223939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
302,600.0,704.5562854110732,687.6498585485582,701.970873786407,705.544032472127,696.3333379576432,0.7340425531914894,0.7851204509598853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
303,700.0,695.0776273114345,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.0531914893617021,0.0090050165741938,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
304,690.0,704.5562854110732,697.9116247064611,701.970873786407,678.7988667568208,696.3333379576432,0.4255319148936171,0.5109106057114495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
305,750.0,710.948085191854,705.7181331682409,701.970873786407,710.5365065594968,696.3333379576432,1.0,0.4948504777267651,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
306,700.0,695.0776273114345,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.3297872340425531,0.1469164908797617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
307,670.0,689.5390471579225,700.7576087111507,701.970873786407,678.7988667568208,705.692305461913,0.4361702127659574,0.6195912289720455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
308,750.0,704.5562854110732,690.9363487011881,701.970873786407,712.0699594988107,705.692305461913,0.6382978723404256,0.4414230762412919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
309,740.0,695.0776273114345,706.8106482790962,701.970873786407,678.7988667568208,705.692305461913,0.1382978723404255,0.1442752557034726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
310,750.0,705.7181331682409,704.1490627464998,701.970873786407,710.5365065594968,696.3333379576432,0.9574468085106383,0.4926701292255331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
311,750.0,704.5562854110732,706.8106482790962,701.970873786407,701.7385556407845,696.3333379576432,0.4468085106382978,0.0978497863967525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
312,750.0,695.0776273114345,706.3623985353242,701.970873786407,678.7988667568208,705.692305461913,0.5319148936170213,0.2852179462180703,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
313,650.0,695.0776273114345,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.0851063829787233,0.0924609575806994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
314,625.0,689.5390471579225,688.9581124174473,701.970873786407,705.544032472127,705.692305461913,0.3297872340425531,0.4400935954478577,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
315,700.0,689.5390471579225,706.8106482790962,701.970873786407,678.7988667568208,705.692305461913,0.1595744680851063,0.0369241132363107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
316,750.0,704.5562854110732,706.3158902622191,701.970873786407,710.5365065594968,696.3333379576432,0.797872340425532,0.5420027298672292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
317,600.0,695.0776273114345,706.8106482790962,701.970873786407,678.7988667568208,696.3333379576432,0.0531914893617021,0.0643291439916331,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
318,750.0,704.5562854110732,700.6830665534904,701.970873786407,705.544032472127,705.692305461913,0.7340425531914894,0.2250367823019517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
319,700.0,689.5390471579225,699.2127094500911,701.970873786407,710.5365065594968,705.692305461913,0.3723404255319149,0.564072111038236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
320,750.0,710.948085191854,706.3158902622191,701.970873786407,705.544032472127,705.692305461913,0.7446808510638298,0.5061422012656658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
321,750.0,704.5562854110732,706.8106482790962,701.970873786407,705.544032472127,705.692305461913,0.2978723404255319,0.117862903940581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
322,625.0,704.5562854110732,690.7221836842307,701.970873786407,678.7988667568208,696.3333379576432,0.3936170212765957,0.7704607094109515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
323,750.0,689.5390471579225,706.3623985353242,701.970873786407,710.5365065594968,696.3333379576432,0.276595744680851,0.2826298902735185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
324,695.0,689.5390471579225,706.8106482790962,701.970873786407,712.0699594988107,705.692305461913,0.4148936170212766,0.1491145657915728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
325,720.0,704.5562854110732,703.2303101041684,701.970873786407,678.7988667568208,696.3333379576432,0.4042553191489362,0.2351940155637885,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
326,745.0,704.5562854110732,702.3917346259143,701.970873786407,705.544032472127,705.692305461913,0.5638297872340425,0.5072766915427296,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
327,720.0,704.5562854110732,702.3917346259143,701.970873786407,705.544032472127,705.692305461913,0.5276595744680851,0.5041568432808041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
328,750.0,704.5562854110732,706.8106482790962,701.970873786407,710.5365065594968,696.3333379576432,0.3723404255319149,0.1290305426054278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
329,720.0,695.0776273114345,706.8106482790962,701.970873786407,710.5365065594968,705.692305461913,0.2978723404255319,0.0997110595075603,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
330,725.0,695.0776273114345,706.8106482790962,701.970873786407,703.1105634699142,705.692305461913,0.2553191489361702,0.0169641749242195,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
331,750.0,704.5562854110732,706.8106482790962,701.970873786407,702.9283352403625,705.692305461913,0.6382978723404256,0.1387623420133657,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
332,640.0,704.5562854110732,691.4062009883112,701.970873786407,705.544032472127,705.692305461913,0.5212765957446809,0.5163348873486608,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
333,700.0,689.5390471579225,700.6830665534904,701.970873786407,710.5365065594968,705.692305461913,0.3617021276595744,0.2033751085742648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
334,700.0,689.5390471579225,706.8106482790962,701.970873786407,702.7696136397069,705.692305461913,0.4148936170212766,0.130218212114229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
335,700.0,704.5562854110732,702.3917346259143,701.970873786407,710.5365065594968,696.3333379576432,0.5851063829787234,0.5349121656355805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
336,695.0,704.5562854110732,698.562167078276,701.970873786407,701.7385556407845,696.3333379576432,0.4468085106382978,0.2655239040646659,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
